geo_code,town,population,male_population,female_population,district,is_dimos,lat,lon
6211,Σαλαμιού,265,131,134,Πάφου,False,34.8402408,32.68935340000001
6212,Κιδάσι,11,6,5,Πάφου,False,34.8074659,32.7129631
6213,Κέδαρες,80,35,45,Πάφου,False,34.8363418,32.7363927
6214,Μέσανα,31,12,19,Πάφου,False,34.8486304,32.7065946
6215,Πραιτώρι,23,10,13,Πάφου,False,34.8484702,32.7450064
6216,Φιλούσα Κελοκεδάρων,17,7,10,Πάφου,False,34.8519845,32.7429059
6217,Αρμίνου,24,7,17,Πάφου,False,34.8618628,32.7205644
6218,Άγιος Νικόλαος Πάφου,61,30,31,Πάφου,False,34.8610893,32.7538382
6219,Άγιος Ιωάννης Πάφου,29,12,17,Πάφου,False,34.8680543,32.6913444
6220,Αμαργέτη,209,83,126,Πάφου,False,34.8243445,32.5819849
6221,Αγία Μαρίνα Κελοκεδάρων,37,15,22,Πάφου,False,34.8286879,32.6143271
6222,Πενταλιά,63,31,32,Πάφου,False,34.8557334,32.6205763
6223,Φάλεια,2,2,0,Πάφου,False,34.8598345,32.5892388
6224,Γαλαταριά,56,26,30,Πάφου,False,34.8767607,32.6315142
6225,Κοιλίνεια,39,17,22,Πάφου,False,34.8838038,32.6311071
6226,Βρέτσια,1,1,0,Πάφου,False,34.8919505,32.6584646
6227,Στατός-Άγιος Φώτιος,243,106,137,Πάφου,False,34.8908714,32.6100276
6229,Μαμούνταλη,18,10,8,Πάφου,False,34.9182126,32.6185085
6230,Πάνω Παναγιά,481,234,247,Πάφου,False,34.9183849,32.6312675
6231,Ασπρογιά,60,31,29,Πάφου,False,34.9234331,32.6146158
6300,Ψάθι,110,55,55,Πάφου,False,34.8991387,32.5319407
6301,Άγιος Δημητριανός,91,42,49,Πάφου,False,34.9059984,32.5491193
6302,Κανναβιού,175,87,88,Πάφου,False,34.9143807,32.5736517
6303,Θρινιά,55,27,28,Πάφου,False,34.9155537,32.5292338
6304,Μηλιά Πάφου,14,7,7,Πάφου,False,34.9199155,32.5406498
6305,Κρίτου Μαρόττου,85,46,39,Πάφου,False,34.9264302,32.5627575
6306,Φύτη,150,74,76,Πάφου,False,34.9287321,32.5437806
6307,Λάσα,67,22,45,Πάφου,False,34.9247093,32.5264217
6308,Δρύμου,110,52,58,Πάφου,False,34.9249699,32.5138505
6310,Σίμου,185,90,95,Πάφου,False,34.9413377,32.5043632
6311,Αναδιού,17,9,8,Πάφου,False,34.9441646,32.5655461
6312,Σαραμά,2,2,0,Πάφου,False,34.9564109,32.5293492
6313,Ευρέτου,3,1,2,Πάφου,False,34.9608642,32.4851742
6315,Φιλούσα Χρυσοχούς,31,12,19,Πάφου,False,34.9736336,32.5039406
6318,Μελάδεια,17,9,8,Πάφου,False,34.9882599,32.5059663
6319,Μελάνδρα,2,2,0,Πάφου,False,34.9891662,32.5252841
6320,Λυσός,205,95,110,Πάφου,False,34.9950847,32.5118457
6321,Περιστερώνα Πάφου,302,151,151,Πάφου,False,34.9903928,32.4894814
6330,Θελέτρα,269,130,139,Πάφου,False,34.9097587,32.4506238
6331,Γιόλου,762,371,391,Πάφου,False,34.9220437,32.4773453
6332,Πάνω Ακουρδάλεια,44,18,26,Πάφου,False,34.9418405,32.4442421
6333,Μηλιού,89,41,48,Πάφου,False,34.9199155,32.5406498
6334,Κάτω Ακουρδάλεια,65,29,36,Πάφου,False,34.9525454,32.4510228
6335,Τέρα,36,16,20,Πάφου,False,34.9665212,32.4252917
6336,Κρίτου Τέρα,86,36,50,Πάφου,False,34.9563636,32.4221575
6337,Σκούλλη,65,29,36,Πάφου,False,34.9805895,32.4511485
6338,Χόλη,83,42,41,Πάφου,False,34.9798091,32.4432561
6339,Λουκρούνου,4,2,2,Πάφου,False,34.9525261,32.4643859
6340,Καραμούλληδες,33,17,16,Πάφου,False,34.9974219,32.4460161
6341,Χρυσοχού,132,61,71,Πάφου,False,35.0028267,32.4415719
6343,Πόλις Χρυσοχούς,2018,1028,990,Πάφου,True,35.0339441,32.4253751
6344,Νέο Χωριό Πάφου,519,248,271,Πάφου,False,35.0262351,32.3649403
6345,Γουδί,204,96,108,Πάφου,False,34.9917688,32.4422174
6350,Κάτω Αρόδες,39,18,21,Πάφου,False,34.9402845,32.402483
6351,Πάνω Αρόδες,135,63,72,Πάφου,False,34.9365816,32.4084331
6352,'Ινεια,385,204,181,Πάφου,False,34.9560179,32.3929482
6353,Δρούσεια,405,205,200,Πάφου,False,34.9627965,32.3975751
6355,Ανδρολίκου,34,23,11,Πάφου,False,34.9986703,32.3816437
6360,Πελαθούσα,57,29,28,Πάφου,False,35.0274576,32.4755946
6361,Κυνούσα,71,33,38,Πάφου,False,35.0322713,32.5072741
6362,Μακούντα,116,68,48,Πάφου,False,35.050278,32.4862995
6363,Αργάκα,1078,556,522,Πάφου,False,35.0656694,32.4890747
6364,Γιαλιά,202,103,99,Πάφου,False,35.0959515,32.532579
6365,Αγία Μαρίνα Χρυσοχούς,647,312,335,Πάφου,False,35.119776,32.5132347
6366,Νέα Δήμματα,50,26,24,Πάφου,False,35.1352796,32.5216363
6367,Πομός,448,233,215,Πάφου,False,35.1611706,32.5455055
6368,Στενή,173,79,94,Πάφου,False,34.9982246,32.4718991
